3.682008368200836990e-01,9.770114942528735913e-01,6.063249727371866626e-01,4.259259259259259300e-01,4.020100502512562457e-01,4.313725490196078094e-01,3.181818181818182323e-01,5.000000000000000000e-01,5.434782608695651884e-01,3.478260869565217295e-01,4.845360824742268591e-01,7.428571428571437707e-01,3.552631578947368363e-01,9.148936170212764729e-01,5.258652317475846771e-03,4.929577464788732766e-02,2.994296577946767984e-02,3.235294117647058987e-01,5.869565217391305989e-01,3.603603603603602878e-02,1.388127853881278573e-01,4.166666666666666435e-02,2.432432432432432567e-01,2.264150943396226467e-01,3.090909090909090828e-01,1.986754966887417304e-02,3.156626506024096668e-01,3.546099290780142521e-01,5.623100303951369949e-02,1.814814814814814659e-01,2.297128589263420784e-01,3.198458574181117231e-01
4.016736401673640100e-01,8.850574712643675124e-01,6.248636859323886128e-01,4.567901234567900426e-01,3.216080402010050299e-01,2.401960784313725283e-01,2.954545454545454142e-01,5.000000000000000000e-01,5.434782608695651884e-01,3.478260869565217295e-01,4.845360824742268591e-01,7.428571428571437707e-01,3.552631578947368363e-01,9.148936170212764729e-01,5.258652317475846771e-03,8.239436619718309984e-01,2.994296577946767984e-02,4.607843137254902799e-01,4.347826086956521063e-01,2.432432432432432012e-01,3.050228310502282603e-01,4.166666666666666435e-02,4.324324324324324009e-01,4.433962264150943522e-01,3.636363636363635354e-01,1.986754966887417304e-02,4.024096385542169085e-01,4.539007092198581450e-01,7.834346504559270841e-01,1.629629629629629484e-01,2.297128589263420784e-01,2.726396917148362076e-01
3.514644351464434879e-01,9.999999999999997780e-01,6.063249727371866626e-01,4.259259259259259300e-01,3.015075376884422398e-01,2.352941176470588203e-01,1.363636363636363813e-01,5.000000000000000000e-01,5.434782608695651884e-01,3.913043478260869179e-01,4.845360824742268591e-01,6.857142857142850545e-01,4.342105263157893802e-01,9.148936170212764729e-01,5.258652317475846771e-03,1.619718309859154992e-01,2.994296577946767984e-02,2.647058823529411797e-01,6.086956521739128601e-01,5.405405405405404318e-02,1.853881278538812571e-01,4.166666666666666435e-02,2.432432432432432567e-01,2.169811320754717610e-01,3.454545454545454586e-01,1.986754966887417304e-02,2.096385542168674454e-01,2.624113475177305421e-01,9.042553191489363651e-02,8.888888888888887840e-02,2.297128589263420784e-01,1.213872832369942145e-01
3.640167364016735907e-01,9.770114942528735913e-01,6.183206106870233754e-01,3.364197530864196928e-01,3.391959798994975128e-01,3.774509803921567985e-01,6.250000000000000000e-01,5.000000000000000000e-01,5.652173913043477826e-01,4.130434782608695121e-01,3.814432989690722531e-01,7.571428571428580057e-01,3.815789473684210176e-01,9.361702127659574657e-01,5.258652317475846771e-03,1.197183098591549227e-01,2.994296577946767984e-02,3.529411764705883692e-01,5.434782608695651884e-01,7.207207207207205757e-02,2.155251141552511074e-01,9.848484848484848064e-02,2.162162162162162282e-01,2.735849056603773533e-01,3.454545454545454586e-01,1.986754966887417304e-02,4.337349397590361533e-01,4.964539007092200196e-01,9.650455927051673766e-02,2.234567901234567611e-01,2.297128589263420784e-01,2.495183044315992527e-01
5.523012552301254097e-01,9.540229885057469605e-01,5.572519083969464937e-01,3.827160493827160836e-01,2.546231155778894695e-01,2.401960784313725283e-01,2.727272727272727071e-01,5.000000000000000000e-01,5.434782608695651884e-01,3.913043478260869179e-01,4.845360824742268591e-01,7.428571428571437707e-01,3.552631578947368363e-01,9.148936170212764729e-01,1.039501039501039559e-02,1.619718309859154992e-01,4.277566539923954164e-02,2.843137254901960120e-01,4.999999999999997780e-01,4.504504504504502904e-02,1.242009132420091172e-01,4.166666666666666435e-02,2.702702702702702298e-01,1.792452830188679402e-01,3.090909090909090828e-01,1.059602649006622516e-01,3.204819277108433284e-01,3.546099290780142521e-01,1.527355623100304094e-01,1.320987654320987525e-01,2.297128589263420784e-01,1.454720616570327474e-01
3.096234309623430714e-01,9.080459770114941431e-01,6.063249727371866626e-01,3.086419753086419027e-01,2.311557788944723635e-01,2.401960784313725283e-01,2.500000000000000000e-01,5.000000000000000000e-01,5.434782608695651884e-01,6.956521739130434590e-01,4.845360824742268591e-01,7.428571428571437707e-01,3.552631578947368363e-01,9.148936170212764729e-01,5.258652317475846771e-03,1.126760563380281716e-01,2.994296577946767984e-02,3.529411764705883692e-01,4.782608695652175168e-01,4.504504504504502904e-02,6.940639269406391476e-02,4.166666666666666435e-02,2.702702702702702298e-01,2.924528301886792914e-01,3.090909090909090828e-01,1.986754966887417304e-02,3.975903614457831359e-01,4.042553191489361986e-01,9.042553191489363651e-02,4.654320987654320674e-01,2.297128589263420784e-01,3.420038535645471556e-01
5.188284518828452097e-01,9.770114942528735913e-01,6.063249727371866626e-01,4.629629629629629095e-01,2.830653266331658591e-01,2.401960784313725283e-01,4.772727272727272929e-01,5.000000000000000000e-01,5.434782608695651884e-01,4.130434782608695121e-01,4.845360824742268591e-01,7.428571428571437707e-01,3.552631578947368363e-01,9.148936170212764729e-01,5.258652317475846771e-03,4.436619718309859350e-01,2.994296577946767984e-02,3.333333333333333148e-01,4.782608695652175168e-01,6.306306306306305731e-02,1.479452054794520577e-01,4.166666666666666435e-02,2.702702702702702298e-01,2.547169811320755262e-01,3.454545454545454586e-01,1.986754966887417304e-02,2.313253012048192558e-01,2.836879432624114239e-01,7.826747720364743421e-02,1.012345679012345567e-01,2.297128589263420784e-01,1.512524084778419931e-01
4.769874476987447376e-01,9.770114942528735913e-01,6.063249727371866626e-01,4.259259259259259300e-01,3.216080402010050299e-01,2.745098039215685959e-01,2.954545454545454142e-01,5.000000000000000000e-01,5.434782608695651884e-01,3.260869565217391353e-01,4.845360824742268591e-01,7.428571428571437707e-01,3.552631578947368363e-01,9.148936170212764729e-01,5.258652317475846771e-03,4.084507042253521236e-01,2.994296577946767984e-02,3.235294117647058987e-01,8.043478260869563190e-01,9.909909909909908610e-02,1.881278538812785062e-01,4.166666666666666435e-02,2.432432432432432567e-01,4.433962264150943522e-01,4.727272727272727737e-01,1.986754966887417304e-02,2.265060240963855942e-01,3.120567375886524886e-01,8.586626139817629677e-02,9.259259259259257357e-02,2.297128589263420784e-01,1.599229287090558893e-01
4.184100418410042210e-01,9.999999999999997780e-01,4.601962922573608061e-01,3.395061728395061262e-01,2.562814070351758788e-01,1.960784313725490446e-01,2.727272727272727071e-01,5.000000000000000000e-01,6.086956521739129711e-01,3.913043478260869179e-01,1.000000000000000000e+00,8.285714285714291805e-01,3.421052631578946901e-01,9.148936170212764729e-01,5.258652317475846771e-03,1.056338028169014065e-01,2.994296577946767984e-02,3.529411764705883692e-01,6.739130434782609758e-01,6.306306306306305731e-02,1.497716894977169089e-01,4.166666666666666435e-02,2.972972972972973138e-01,2.924528301886792914e-01,3.636363636363635354e-01,1.986754966887417304e-02,2.975903614457831581e-01,3.723404255319150424e-01,9.042553191489363651e-02,1.302469135802468980e-01,2.871410736579275702e-01,1.801541425818882491e-01
3.430962343096233824e-01,9.999999999999997780e-01,6.063249727371866626e-01,6.419753086419753840e-01,4.773869346733669028e-01,5.098039215686274161e-01,2.272727272727272652e-01,5.000000000000000000e-01,5.434782608695651884e-01,3.913043478260869179e-01,4.845360824742268591e-01,7.428571428571437707e-01,3.552631578947368363e-01,9.148936170212764729e-01,5.258652317475846771e-03,1.056338028169014065e-01,2.994296577946767984e-02,3.529411764705883692e-01,5.652173913043478937e-01,6.306306306306305731e-02,1.479452054794520577e-01,4.166666666666666435e-02,2.972972972972973138e-01,2.924528301886792914e-01,3.636363636363635354e-01,1.986754966887417304e-02,3.903614457831325324e-01,4.468085106382978511e-01,9.042553191489363651e-02,1.283950617283950435e-01,2.297128589263420784e-01,1.801541425818882491e-01
