-1.145649082487511100e-01,2.947764199698712506e-01,-1.001264869879188835e+00,5.148978423942482952e-01,1.243451835274575368e+00,1.398275967219294591e+00,1.222755504711369873e-01,0.000000000000000000e+00,4.310894096308162671e-02,-2.608230046401437824e-02,-5.336727655364027489e-01,-8.535168553491399024e-01,-7.512449872546875795e-01,-4.626350397252204094e-01,-1.255171918805542408e-01,-6.897259055095229519e-01,-2.677625094696983177e-01,5.899613462848100065e-01,3.481114158422071170e-01,-4.171025365474647084e-01,-4.975676674151615492e-02,-2.843059088484181096e-01,2.404643004967046138e-01,1.365648768457058126e-01,5.732789122521302072e-02,-2.221187915701457183e-01,-1.165937061374567735e-01,-1.160977776032767195e-01,1.314740868099941451e-01,6.964857276698086519e-01,-2.303169273618342616e-01,1.239054733222006099e+00
8.393357560849128152e-02,1.060959113756961558e-01,1.008413157286387696e+00,6.638852414985020323e-01,4.402301147345085153e-01,-1.118580912247411074e+00,-3.785434732030303756e-02,0.000000000000000000e+00,4.310894096308162671e-02,-2.608230046401437824e-02,-5.336727655364027489e-01,-8.535168553491399024e-01,-7.512449872546875795e-01,-4.626350397252204094e-01,-1.255171918805542408e-01,5.575134510203251459e+00,-2.677625094696983177e-01,9.446654352888456119e-01,1.212659538725496255e-01,1.356179931125630844e+00,1.527769624323146447e+00,-2.843059088484181096e-01,1.046187071177625327e+00,1.325731794273081521e+00,2.777702913914228966e-01,-2.221187915701457183e-01,2.507224114247446067e-01,2.694481131290993869e-01,4.135161632653035824e+00,4.700373481934549402e-01,-2.303169273618342616e-01,8.358719309831917910e-01
-2.138141501773723197e-01,3.419465471184150451e-01,-1.001264869879188835e+00,5.148978423942482952e-01,2.394246845994917883e-01,7.445469076175528222e-01,-1.158763631860383336e+00,0.000000000000000000e+00,4.310894096308162671e-02,2.255351863653011213e-01,-5.336727655364027489e-01,1.162043779956749567e+00,1.473800907249589898e+00,-4.626350397252204094e-01,-1.255171918805542408e-01,2.215265185941532600e-01,-2.677625094696983177e-01,4.379453081402234216e-01,3.805179104093010523e-01,-2.629040610976302594e-01,3.922973318535266651e-01,-2.843059088484181096e-01,2.404643004967046138e-01,8.486196739234183606e-02,2.042894913360198406e-01,-2.221187915701457183e-01,-5.655356276023691953e-01,-4.741046761404836829e-01,-9.478899537621111593e-01,-4.357561697119600175e-01,-2.303169273618342616e-01,-4.559586802717849885e-01
-1.393772187309064159e-01,2.947764199698712506e-01,1.005159496152282506e+00,8.283438499191239646e-02,6.159348661026481375e-01,1.218500475828815599e+00,2.284029170655577534e+00,0.000000000000000000e+00,3.877649239629192834e-01,3.513439297799588745e-01,7.887241848629590324e-01,1.175773757036489675e+00,1.284435299206672765e+00,2.302265550449169584e+00,-1.255171918805542408e-01,-1.201931404447253299e-01,-2.677625094696983177e-01,6.659693653571034933e-01,2.832984267080192464e-01,-1.087055856477958798e-01,6.783323368267897280e-01,1.749863809945661153e+00,1.253610475422872739e-01,3.950794241125266670e-01,2.042894913360198406e-01,-2.221187915701457183e-01,3.833643427666503234e-01,4.346820663001182972e-01,3.532039090980623186e-01,1.209768721149543591e+00,-2.303169273618342616e-01,6.383946400907112295e-01
9.771767529660820850e-01,2.476062928213274839e-01,9.747919922339682852e-01,3.063154836482930299e-01,-2.289539811904345856e-01,-1.118580912247411074e+00,-1.979842451117430624e-01,0.000000000000000000e+00,4.310894096308162671e-02,2.255351863653011213e-01,-5.336727655364027489e-01,-8.535168553491399024e-01,-7.512449872546875795e-01,-4.626350397252204094e-01,9.105638054814904625e-02,2.215265185941532600e-01,9.515412641066965937e-01,4.886173208550854685e-01,2.184854375738314036e-01,-3.400032988225475394e-01,-1.884404055164315417e-01,-2.843059088484181096e-01,3.555675534511216762e-01,-1.219496704211150140e-01,5.732789122521302072e-02,1.840267672406957544e+00,-9.618725516177900614e-02,-1.160977776032767195e-01,6.627889439908366542e-01,9.262338239953203656e-02,-2.303169273618342616e-01,-2.502531689254511305e-01
-4.619372549989252952e-01,1.532660385242399226e-01,-1.001264869879188835e+00,-5.125427420191596556e-02,-4.633943208730666452e-01,-1.118580912247411074e+00,-3.581141429031831080e-01,0.000000000000000000e+00,4.310894096308162671e-02,1.986857594170509556e+00,-5.336727655364027489e-01,-8.535168553491399024e-01,-7.512449872546875795e-01,-4.626350397252204094e-01,-1.255171918805542408e-01,-1.771464169512050879e-01,-2.677625094696983177e-01,-1.436919162309678644e+00,1.860789430067374683e-01,-3.400032988225475394e-01,-7.085040509223643479e-01,-2.843059088484181096e-01,3.555675534511216762e-01,-1.311116587848490722e+00,5.732789122521302072e-02,-2.221187915701457183e-01,2.303159604490664647e-01,7.667516776291133374e-02,-9.478899537621111593e-01,4.168694212973899305e+00,-2.303169273618342616e-01,1.428303803660633253e+00
7.786782691088396380e-01,2.947764199698712506e-01,-1.001264869879188835e+00,6.936827213193527131e-01,5.518570245061388269e-02,-1.118580912247411074e+00,1.243184835011217126e+00,0.000000000000000000e+00,4.310894096308162671e-02,3.513439297799588745e-01,-5.336727655364027489e-01,-8.535168553491399024e-01,-7.512449872546875795e-01,-4.626350397252204094e-01,-1.255171918805542408e-01,2.499657578853343942e+00,-2.677625094696983177e-01,6.152973526422409467e-01,1.860789430067374683e-01,-1.858048233727130627e-01,3.692050749280596789e-02,-2.843059088484181096e-01,3.555675534511216762e-01,2.916736052057984363e-01,2.042894913360198406e-01,-2.221187915701457183e-01,-4.737065982118190965e-01,-3.914876995549742000e-01,2.527979518355407684e-01,-2.847905833943908394e-01,-2.303169273618342616e-01,-2.008838462023309901e-01
5.305551642872866625e-01,2.947764199698712506e-01,-1.001264869879188835e+00,5.148978423942482952e-01,4.402301147345085153e-01,8.752927195379012204e-01,-3.785434732030303756e-02,0.000000000000000000e+00,4.310894096308162671e-02,-1.518910438786721384e-01,-5.336727655364027489e-01,-8.535168553491399024e-01,-7.512449872546875795e-01,-4.626350397252204094e-01,-1.255171918805542408e-01,2.214891196320944999e+00,-2.677625094696983177e-01,5.899613462848100065e-01,6.721763615131464142e-01,1.225921275269557520e-01,4.183005141238232971e-01,-2.843059088484181096e-01,2.404643004967046138e-01,1.325731794273081521e+00,7.186550917238433422e-01,-2.221187915701457183e-01,-4.941130491874968222e-01,-2.813317307742956297e-01,2.946337673615913588e-01,-3.904664938166892973e-01,-2.303169273618342616e-01,-1.268298621176507934e-01
1.831828175371124912e-01,3.419465471184150451e-01,9.265293520780760739e-01,9.773312490233777849e-02,-2.123875332042957920e-01,6.138010956972045351e-01,-1.979842451117430624e-01,0.000000000000000000e+00,1.077076889962594430e+00,2.255351863653011213e-01,2.772319610462001815e+00,1.189503734116230227e+00,1.142411093174484638e+00,-4.626350397252204094e-01,-1.255171918805542408e-01,-2.340996934576848598e-01,-2.677625094696983177e-01,-1.436919162309678644e+00,4.777373941105828581e-01,-8.796979628969678888e-01,5.425596233967038690e-02,-2.843059088484181096e-01,-1.831394252682805757e+00,-1.311116587848490722e+00,-2.734942510880113975e+00,-2.221187915701457183e-01,-1.931178972962487028e-01,-4.725029711535233545e-02,-9.478899537621111593e-01,6.997854445189660710e-02,3.436969462966350974e+00,-1.566768441541988022e+00
-2.634387711416829037e-01,3.419465471184150451e-01,9.991944507397566566e-01,1.557809636124024344e+00,1.996472198280887955e+00,1.659767591059991165e+00,-5.182440406946231537e-01,0.000000000000000000e+00,4.310894096308162671e-02,-2.793874655586484845e+00,-5.336727655364027489e-01,-8.535168553491399024e-01,-7.512449872546875795e-01,-4.626350397252204094e-01,-1.255171918805542408e-01,-1.145352117561361016e+00,-2.677625094696983177e-01,-1.436919162309678644e+00,-3.119383502836843292e+00,-8.796979628969678888e-01,-2.095340438671518424e+00,-2.843059088484181096e-01,-1.831394252682805757e+00,-1.311116587848490722e+00,-2.734942510880113975e+00,-2.221187915701457183e-01,-2.973496842732355372e+00,-2.677224051754063527e+00,-9.478899537621111593e-01,-1.567998067093728798e+00,-2.303169273618342616e-01,-1.566768441541988022e+00
1.225299857787635061e+00,2.947764199698712506e-01,-1.001264869879188835e+00,-3.492290724104234467e-01,-3.629916058055583372e-01,5.157417367569432365e-01,-3.785434732030303756e-02,0.000000000000000000e+00,4.310894096308162671e-02,3.513439297799588745e-01,-5.336727655364027489e-01,1.186757738700282339e+00,8.110212790993795995e-01,-4.626350397252204094e-01,-3.469601634593672684e-02,3.354330716071127760e-01,7.122386543393667280e-01,4.379453081402234216e-01,2.508919321409253667e-01,4.549288980203847893e-02,2.796168753489078895e-01,6.692111468363065585e-01,7.008773123143736683e-01,1.274028884819717655e+00,7.186550917238433422e-01,-9.712567254123034843e-02,-2.186259610158459987e-01,-1.711757619936165042e-01,1.733099023360447355e-01,-1.567998067093728798e+00,4.477514390325905147e+00,-1.566768441541988022e+00
-9.085588436777206622e-01,-4.375066167735962352e+00,1.011124541564808466e+00,-1.108492338436174590e-01,-3.966265153531736698e-01,-1.118580912247411074e+00,-3.785434732030303756e-02,0.000000000000000000e+00,4.310894096308162671e-02,4.771526731946166278e-01,-5.336727655364027489e-01,-8.535168553491399024e-01,-7.512449872546875795e-01,-4.626350397252204094e-01,-1.255171918805542408e-01,-5.758193524965634635e-01,-2.677625094696983177e-01,5.646253399273789553e-01,3.805179104093010523e-01,-2.629040610976302594e-01,-3.791304088319402132e-01,-2.843059088484181096e-01,5.857740593599564116e-01,6.535939713793474937e-01,1.308086912806164237e-01,-2.221187915701457183e-01,4.037707937423284377e-01,6.274550116663063504e-01,1.063725974943637159e-01,-4.961424042389877553e-01,-2.303169273618342616e-01,-2.420249484715977506e-01
1.076425994894703253e+00,2.476062928213274839e-01,-1.001264869879188835e+00,1.170442398452964605e+00,1.670163374311485871e+00,1.529021779139642989e+00,-3.785434732030303756e-02,0.000000000000000000e+00,-6.462030250365935480e-01,-1.518910438786721384e-01,1.119323422462799478e+00,1.156551789124853569e+00,1.426459505238860670e+00,-4.626350397252204094e-01,-1.255171918805542408e-01,-5.188660759900837194e-01,-2.677625094696983177e-01,6.659693653571034933e-01,3.805179104093010523e-01,-4.171025365474647084e-01,-2.577822249038892455e-01,-2.843059088484181096e-01,4.706708064055390439e-01,-3.804642176879357574e-01,5.732789122521302072e-02,-2.221187915701457183e-01,2.303159604490664647e-01,3.796040819097785124e-01,6.586053624382315341e-01,3.643614377711566488e-01,-2.303169273618342616e-01,-8.568875984838401905e-02
